route_id,service_id,trip_id,direction_id,trip_headsign,shape_id
line:61,27_1198518,1901117,0,Balma-Gramont,11970
line:61,27_1198261,1900861,1,Basso Cambo,11971
line:61,27_1198991,1901589,1,Basso Cambo,11971
line:61,27_1198880,1901478,0,Balma-Gramont,11970
line:61,27_1198061,1900661,1,Basso Cambo,11971
line:61,27_1199642,1902235,1,Basso Cambo,11971
line:61,27_1199373,1901969,1,Basso Cambo,11971
line:61,27_1198217,1900817,1,Basso Cambo,11971
line:61,27_1197876,1900476,0,Balma-Gramont,11970
line:61,27_1199405,1902000,0,Balma-Gramont,11970
line:61,27_1197891,1900491,0,Balma-Gramont,11970
line:61,27_1199379,1901975,1,Basso Cambo,11971
line:61,27_1199393,1901989,1,Basso Cambo,11971
line:61,27_1199367,1901963,1,Basso Cambo,11971
line:61,27_1198008,1900608,1,Basso Cambo,11971
line:61,27_1198868,1901466,0,Balma-Gramont,11970
line:61,27_1198037,1900637,1,Basso Cambo,11971
line:61,27_1199237,1901834,1,Basso Cambo,11971
line:61,27_1198420,1901019,0,Balma-Gramont,11970
line:61,27_1198325,1900924,0,Balma-Gramont,11970
line:61,27_1197594,1900194,0,Balma-Gramont,11970
line:61,27_1197653,1900253,0,Balma-Gramont,11970
line:61,27_1198652,1901251,1,Basso Cambo,11971
line:61,27_1199093,1901691,1,Basso Cambo,11971
line:61,27_1199315,1901912,1,Basso Cambo,11971
line:61,27_1198810,1901408,0,Balma-Gramont,11970
line:61,27_1199142,1901739,0,Balma-Gramont,11970
line:61,27_1198689,1901288,1,Basso Cambo,11971
line:61,27_1198049,1900649,1,Basso Cambo,11971
line:61,27_1197588,1900188,0,Balma-Gramont,11970
line:61,27_1199295,1901892,1,Basso Cambo,11971
line:61,27_1197760,1900360,0,Balma-Gramont,11970
line:61,27_1198132,1900732,1,Basso Cambo,11971
line:61,27_1198663,1901262,1,Basso Cambo,11971
line:61,27_1198853,1901451,0,Balma-Gramont,11970
line:61,27_1197738,1900338,0,Balma-Gramont,11970
line:61,27_1198700,1901299,1,Basso Cambo,11971
line:61,27_1198482,1901081,0,Balma-Gramont,11970
line:61,27_1198739,1901338,1,Basso Cambo,11971
line:61,27_1197669,1900269,0,Balma-Gramont,11970
line:61,27_1197672,1900272,0,Balma-Gramont,11970
line:61,27_1198512,1901111,0,Balma-Gramont,11970
line:61,27_1198703,1901302,1,Basso Cambo,11971
line:61,27_1198711,1901310,1,Basso Cambo,11971
line:61,27_1199856,1902445,1,Basso Cambo,11971
line:61,27_1198259,1900859,1,Basso Cambo,11971
line:61,27_1198669,1901268,1,Basso Cambo,11971
line:61,27_1198633,1901232,1,Basso Cambo,11971
line:61,27_1199390,1901986,1,Basso Cambo,11971
line:61,27_1197930,1900530,0,Balma-Gramont,11970
line:61,27_1198686,1901285,1,Basso Cambo,11971
line:61,27_1198720,1901319,1,Basso Cambo,11971
line:61,27_1199241,1901838,1,Basso Cambo,11971
line:61,27_1198562,1901161,1,Basso Cambo,11971
line:61,27_1198500,1901099,0,Balma-Gramont,11970
line:61,27_1199165,1901762,0,Balma-Gramont,11970
line:61,27_1199024,1901622,1,Basso Cambo,11971
line:61,27_1197581,1900181,0,Balma-Gramont,11970
line:61,27_1198772,1901371,1,Basso Cambo,11971
line:61,27_1199336,1901932,0,Balma-Gramont,11970
line:61,27_1199861,1902449,0,Balma-Gramont,11970
line:61,27_1199858,1902446,0,Balma-Gramont,11970
line:61,27_1199577,1902171,1,Basso Cambo,11971
line:61,27_1198437,1901036,0,Balma-Gramont,11970
line:61,27_1199086,1901684,1,Basso Cambo,11971
line:61,27_1199189,1901786,0,Balma-Gramont,11970
line:61,27_1199550,1902144,1,Basso Cambo,11971
line:61,27_1198192,1900792,1,Basso Cambo,11971
line:61,27_1198926,1901524,0,Balma-Gramont,11970
line:61,27_1199259,1901856,1,Basso Cambo,11971
line:61,27_1198324,1900923,0,Balma-Gramont,11970
line:61,27_1197799,1900399,0,Balma-Gramont,11970
line:61,27_1198175,1900775,1,Basso Cambo,11971
line:61,27_1198824,1901422,0,Balma-Gramont,11970
line:61,27_1198329,1900928,0,Balma-Gramont,11970
line:61,27_1198671,1901270,1,Basso Cambo,11971
line:61,27_1197746,1900346,0,Balma-Gramont,11970
line:61,27_1198582,1901181,1,Basso Cambo,11971
line:61,27_1198839,1901437,0,Balma-Gramont,11970
line:61,27_1197965,1900565,1,Basso Cambo,11971
line:61,27_1199341,1901937,0,Balma-Gramont,11970
line:61,27_1199360,1901956,1,Basso Cambo,11971
line:61,27_1197931,1900531,1,Basso Cambo,11971
line:61,27_1199775,1902366,1,Basso Cambo,11971
line:61,27_1199342,1901938,0,Balma-Gramont,11970
line:61,27_1198718,1901317,1,Basso Cambo,11971
line:61,27_1199779,1902370,1,Basso Cambo,11971
line:61,27_1199156,1901753,0,Balma-Gramont,11970
line:61,27_1197759,1900359,0,Balma-Gramont,11970
line:61,27_1199217,1901814,1,Basso Cambo,11971
line:61,27_1199634,1902227,1,Basso Cambo,11971
line:61,27_1197766,1900366,0,Balma-Gramont,11970
line:61,27_1197714,1900314,0,Balma-Gramont,11970
line:61,27_1198469,1901068,0,Balma-Gramont,11970
line:61,27_1198899,1901497,0,Balma-Gramont,11970
line:61,27_1199772,1902363,1,Basso Cambo,11971
line:61,27_1199565,1902159,1,Basso Cambo,11971
line:61,27_1198528,1901127,0,Balma-Gramont,11970
line:61,27_1198751,1901350,1,Basso Cambo,11971
line:61,27_1198143,1900743,1,Basso Cambo,11971
line:61,27_1199185,1901782,0,Balma-Gramont,11970
line:61,27_1199011,1901609,1,Basso Cambo,11971
line:61,27_1199202,1901799,0,Balma-Gramont,11970
line:61,27_1198855,1901453,0,Balma-Gramont,11970
line:61,27_1199030,1901628,1,Basso Cambo,11971
line:61,27_1198805,1901403,0,Balma-Gramont,11970
line:61,27_1198395,1900994,0,Balma-Gramont,11970
line:61,27_1198403,1901002,0,Balma-Gramont,11970
line:61,27_1198827,1901425,0,Balma-Gramont,11970
line:61,27_1199374,1901970,1,Basso Cambo,11971
line:61,27_1199356,1901952,1,Basso Cambo,11971
line:61,27_1197830,1900430,0,Balma-Gramont,11970
line:61,27_1198897,1901495,0,Balma-Gramont,11970
line:61,27_1198921,1901519,0,Balma-Gramont,11970
line:61,27_1199284,1901881,1,Basso Cambo,11971
line:61,27_1197719,1900319,0,Balma-Gramont,11970
line:61,27_1197688,1900288,0,Balma-Gramont,11970
line:61,27_1199339,1901935,0,Balma-Gramont,11970
line:61,27_1198965,1901563,0,Balma-Gramont,11970
line:61,27_1199496,1902090,0,Balma-Gramont,11970
line:61,27_1197768,1900368,0,Balma-Gramont,11970
line:61,27_1197995,1900595,1,Basso Cambo,11971
line:61,27_1197910,1900510,0,Balma-Gramont,11970
line:61,27_1198465,1901064,0,Balma-Gramont,11970
line:61,27_1199742,1902333,0,Balma-Gramont,11970
line:61,27_1199371,1901967,1,Basso Cambo,11971
line:61,27_1199729,1902321,1,Basso Cambo,11971
line:61,27_1198953,1901551,0,Balma-Gramont,11970
line:61,27_1199473,1902068,1,Basso Cambo,11971
line:61,27_1198010,1900610,1,Basso Cambo,11971
line:61,27_1197678,1900278,0,Balma-Gramont,11970
line:61,27_1198248,1900848,1,Basso Cambo,11971
line:61,27_1198775,1901374,1,Basso Cambo,11971
line:61,27_1199144,1901741,0,Balma-Gramont,11970
line:61,27_1197604,1900204,0,Balma-Gramont,11970
line:61,27_1198195,1900795,1,Basso Cambo,11971
line:61,27_1198364,1900963,0,Balma-Gramont,11970
line:61,27_1198854,1901452,0,Balma-Gramont,11970
line:61,27_1199075,1901673,1,Basso Cambo,11971
line:61,27_1198092,1900692,1,Basso Cambo,11971
line:61,27_1199042,1901640,1,Basso Cambo,11971
line:61,27_1198055,1900655,1,Basso Cambo,11971
line:61,27_1199835,1902424,0,Balma-Gramont,11970
line:61,27_1199261,1901858,1,Basso Cambo,11971
line:61,27_1198637,1901236,1,Basso Cambo,11971
line:61,27_1197598,1900198,0,Balma-Gramont,11970
line:61,27_1199767,1902358,1,Basso Cambo,11971
line:61,27_1199867,1902455,1,Basso Cambo,11971
line:61,27_1198601,1901200,1,Basso Cambo,11971
line:61,27_1197986,1900586,1,Basso Cambo,11971
line:61,27_1199216,1901813,1,Basso Cambo,11971
line:61,27_1198076,1900676,1,Basso Cambo,11971
line:61,27_1197602,1900202,0,Balma-Gramont,11970
line:61,27_1197748,1900348,0,Balma-Gramont,11970
line:61,27_1199444,1902039,1,Basso Cambo,11971
line:61,27_1199322,1901918,0,Balma-Gramont,11970
line:61,27_1198734,1901333,1,Basso Cambo,11971
line:61,27_1199068,1901666,1,Basso Cambo,11971
line:61,27_1198744,1901343,1,Basso Cambo,11971
line:61,27_1198094,1900694,1,Basso Cambo,11971
line:61,27_1197623,1900223,0,Balma-Gramont,11970
line:61,27_1199205,1901802,0,Balma-Gramont,11970
line:61,27_1197798,1900398,0,Balma-Gramont,11970
line:61,27_1198834,1901432,0,Balma-Gramont,11970
line:61,27_1198818,1901416,0,Balma-Gramont,11970
line:61,27_1197809,1900409,0,Balma-Gramont,11970
line:61,27_1198883,1901481,0,Balma-Gramont,11970
line:61,27_1199002,1901600,1,Basso Cambo,11971
line:61,27_1199074,1901672,1,Basso Cambo,11971
line:61,27_1197997,1900597,1,Basso Cambo,11971
line:61,27_1199079,1901677,1,Basso Cambo,11971
line:61,27_1197977,1900577,1,Basso Cambo,11971
line:61,27_1198920,1901518,0,Balma-Gramont,11970
line:61,27_1199308,1901905,1,Basso Cambo,11971
line:61,27_1198662,1901261,1,Basso Cambo,11971
line:61,27_1197716,1900316,0,Balma-Gramont,11970
line:61,27_1197872,1900472,0,Balma-Gramont,11970
line:61,27_1199084,1901682,1,Basso Cambo,11971
line:61,27_1198546,1901145,1,Basso Cambo,11971
line:61,27_1199625,1902218,0,Balma-Gramont,11970
line:61,27_1199505,1902099,0,Balma-Gramont,11970
line:61,27_1198168,1900768,1,Basso Cambo,11971
line:61,27_1199054,1901652,1,Basso Cambo,11971
line:61,27_1199045,1901643,1,Basso Cambo,11971
line:61,27_1198779,1901378,1,Basso Cambo,11971
line:61,27_1198916,1901514,0,Balma-Gramont,11970
line:61,27_1198555,1901154,1,Basso Cambo,11971
line:61,27_1199626,1902219,0,Balma-Gramont,11970
line:61,27_1199218,1901815,1,Basso Cambo,11971
line:61,27_1199844,1902433,1,Basso Cambo,11971
line:61,27_1199269,1901866,1,Basso Cambo,11971
line:61,27_1199196,1901793,0,Balma-Gramont,11970
line:61,27_1198777,1901376,1,Basso Cambo,11971
line:61,27_1198825,1901423,0,Balma-Gramont,11970
line:61,27_1198416,1901015,0,Balma-Gramont,11970
line:61,27_1198162,1900762,1,Basso Cambo,11971
line:61,27_1198593,1901192,1,Basso Cambo,11971
line:61,27_1198338,1900937,0,Balma-Gramont,11970
line:61,27_1197866,1900466,0,Balma-Gramont,11970
line:61,27_1197785,1900385,0,Balma-Gramont,11970
line:61,27_1197642,1900242,0,Balma-Gramont,11970
line:61,27_1198736,1901335,1,Basso Cambo,11971
line:61,27_1197580,1900180,0,Balma-Gramont,11970
line:61,27_1199410,1902005,0,Balma-Gramont,11970
line:61,27_1198086,1900686,1,Basso Cambo,11971
line:61,27_1197869,1900469,0,Balma-Gramont,11970
line:61,27_1198973,1901571,1,Basso Cambo,11971
line:61,27_1198432,1901031,0,Balma-Gramont,11970
line:61,27_1199313,1901910,1,Basso Cambo,11971
line:61,27_1197897,1900497,0,Balma-Gramont,11970
line:61,27_1199159,1901756,0,Balma-Gramont,11970
line:61,27_1198511,1901110,0,Balma-Gramont,11970
line:61,27_1199138,1901735,0,Balma-Gramont,11970
line:61,27_1197673,1900273,0,Balma-Gramont,11970
line:61,27_1197839,1900439,0,Balma-Gramont,11970
line:61,27_1199195,1901792,0,Balma-Gramont,11970
line:61,27_1197783,1900383,0,Balma-Gramont,11970
line:61,27_1197870,1900470,0,Balma-Gramont,11970
line:61,27_1198638,1901237,1,Basso Cambo,11971
line:61,27_1199323,1901919,0,Balma-Gramont,11970
line:61,27_1198142,1900742,1,Basso Cambo,11971
line:61,27_1197976,1900576,1,Basso Cambo,11971
line:61,27_1199082,1901680,1,Basso Cambo,11971
line:61,27_1198715,1901314,1,Basso Cambo,11971
line:61,27_1199307,1901904,1,Basso Cambo,11971
line:61,27_1199009,1901607,1,Basso Cambo,11971
line:61,27_1198361,1900960,0,Balma-Gramont,11970
line:61,27_1198677,1901276,1,Basso Cambo,11971
line:61,27_1198123,1900723,1,Basso Cambo,11971
line:61,27_1197878,1900478,0,Balma-Gramont,11970
line:61,27_1198083,1900683,1,Basso Cambo,11971
line:61,27_1198232,1900832,1,Basso Cambo,11971
line:61,27_1198558,1901157,1,Basso Cambo,11971
line:61,27_1199271,1901868,1,Basso Cambo,11971
line:61,27_1198051,1900651,1,Basso Cambo,11971
line:61,27_1199898,1902484,1,Basso Cambo,11971
line:61,27_1198396,1900995,0,Balma-Gramont,11970
line:61,27_1197792,1900392,0,Balma-Gramont,11970
line:61,27_1197703,1900303,0,Balma-Gramont,11970
line:61,27_1197898,1900498,0,Balma-Gramont,11970
line:61,27_1198945,1901543,0,Balma-Gramont,11970
line:61,27_1199621,1902214,0,Balma-Gramont,11970
line:61,27_1197569,1900169,0,Balma-Gramont,11970
line:61,27_1198313,1900912,0,Balma-Gramont,11970
line:61,27_1198215,1900815,1,Basso Cambo,11971
line:61,27_1197999,1900599,1,Basso Cambo,11971
line:61,27_1199872,1902460,1,Basso Cambo,11971
line:61,27_1199773,1902364,1,Basso Cambo,11971
line:61,27_1199516,1902110,0,Balma-Gramont,11970
line:61,27_1198383,1900982,0,Balma-Gramont,11970
line:61,27_1198093,1900693,1,Basso Cambo,11971
line:61,27_1198187,1900787,1,Basso Cambo,11971
line:61,27_1198606,1901205,1,Basso Cambo,11971
line:61,27_1198842,1901440,0,Balma-Gramont,11970
line:61,27_1198413,1901012,0,Balma-Gramont,11970
line:61,27_1199188,1901785,0,Balma-Gramont,11970
line:61,27_1199250,1901847,1,Basso Cambo,11971
line:61,27_1198323,1900922,0,Balma-Gramont,11970
line:61,27_1199135,1901732,0,Balma-Gramont,11970
line:61,27_1199502,1902096,0,Balma-Gramont,11970
line:61,27_1198363,1900962,0,Balma-Gramont,11970
line:61,27_1197955,1900555,1,Basso Cambo,11971
line:61,27_1198667,1901266,1,Basso Cambo,11971
line:61,27_1199862,1902450,0,Balma-Gramont,11970
line:61,27_1198620,1901219,1,Basso Cambo,11971
line:61,27_1198933,1901531,0,Balma-Gramont,11970
line:61,27_1199298,1901895,1,Basso Cambo,11971
line:61,27_1197886,1900486,0,Balma-Gramont,11970
line:61,27_1197944,1900544,1,Basso Cambo,11971
line:61,27_1199417,1902012,0,Balma-Gramont,11970
line:61,27_1199032,1901630,1,Basso Cambo,11971
line:61,27_1198024,1900624,1,Basso Cambo,11971
line:61,27_1198304,1900903,0,Balma-Gramont,11970
line:61,27_1198091,1900691,1,Basso Cambo,11971
line:61,27_1198150,1900750,1,Basso Cambo,11971
line:61,27_1198205,1900805,1,Basso Cambo,11971
line:61,27_1198212,1900812,1,Basso Cambo,11971
line:61,27_1199497,1902091,0,Balma-Gramont,11970
line:61,27_1199749,1902340,0,Balma-Gramont,11970
line:61,27_1198040,1900640,1,Basso Cambo,11971
line:61,27_1199220,1901817,1,Basso Cambo,11971
line:61,27_1197644,1900244,0,Balma-Gramont,11970
line:61,27_1198848,1901446,0,Balma-Gramont,11970
line:61,27_1197803,1900403,0,Balma-Gramont,11970
line:61,27_1198517,1901116,0,Balma-Gramont,11970
line:61,27_1198679,1901278,1,Basso Cambo,11971
line:61,27_1199413,1902008,0,Balma-Gramont,11970
line:61,27_1197721,1900321,0,Balma-Gramont,11970
line:61,27_1199850,1902439,1,Basso Cambo,11971
line:61,27_1199145,1901742,0,Balma-Gramont,11970
line:61,27_1197615,1900215,0,Balma-Gramont,11970
line:61,27_1199286,1901883,1,Basso Cambo,11971
line:61,27_1198381,1900980,0,Balma-Gramont,11970
line:61,27_1198493,1901092,0,Balma-Gramont,11970
line:61,27_1198027,1900627,1,Basso Cambo,11971
line:61,27_1198611,1901210,1,Basso Cambo,11971
line:61,27_1198120,1900720,1,Basso Cambo,11971
line:61,27_1198346,1900945,0,Balma-Gramont,11970
line:61,27_1197648,1900248,0,Balma-Gramont,11970
line:61,27_1198650,1901249,1,Basso Cambo,11971
line:61,27_1199439,1902034,1,Basso Cambo,11971
line:61,27_1199492,1902086,0,Balma-Gramont,11970
line:61,27_1198605,1901204,1,Basso Cambo,11971
line:61,27_1197578,1900178,0,Balma-Gramont,11970
line:61,27_1199113,1901711,1,Basso Cambo,11971
line:61,27_1198063,1900663,1,Basso Cambo,11971
line:61,27_1199406,1902001,0,Balma-Gramont,11970
line:61,27_1198501,1901100,0,Balma-Gramont,11970
line:61,27_1199395,1901991,1,Basso Cambo,11971
line:61,27_1198177,1900777,1,Basso Cambo,11971
line:61,27_1198483,1901082,0,Balma-Gramont,11970
line:61,27_1197815,1900415,0,Balma-Gramont,11970
line:61,27_1198574,1901173,1,Basso Cambo,11971
line:61,27_1199146,1901743,0,Balma-Gramont,11970
line:61,27_1199066,1901664,1,Basso Cambo,11971
line:61,27_1198636,1901235,1,Basso Cambo,11971
line:61,27_1199137,1901734,0,Balma-Gramont,11970
line:61,27_1199425,1902020,0,Balma-Gramont,11970
line:61,27_1198630,1901229,1,Basso Cambo,11971
line:61,27_1197749,1900349,0,Balma-Gramont,11970
line:61,27_1197877,1900477,0,Balma-Gramont,11970
line:61,27_1198794,1901392,0,Balma-Gramont,11970
line:61,27_1198081,1900681,1,Basso Cambo,11971
line:61,27_1198297,1900896,0,Balma-Gramont,11970
line:61,27_1198308,1900907,0,Balma-Gramont,11970
line:61,27_1199204,1901801,0,Balma-Gramont,11970
line:61,27_1197635,1900235,0,Balma-Gramont,11970
line:61,27_1198597,1901196,1,Basso Cambo,11971
line:61,27_1199004,1901602,1,Basso Cambo,11971
line:61,27_1198752,1901351,1,Basso Cambo,11971
line:61,27_1199293,1901890,1,Basso Cambo,11971
line:61,27_1198910,1901508,0,Balma-Gramont,11970
line:61,27_1198473,1901072,0,Balma-Gramont,11970
line:61,27_1198624,1901223,1,Basso Cambo,11971
line:61,27_1197786,1900386,0,Balma-Gramont,11970
line:61,27_1197720,1900320,0,Balma-Gramont,11970
line:61,27_1198095,1900695,1,Basso Cambo,11971
line:61,27_1198602,1901201,1,Basso Cambo,11971
line:61,27_1199305,1901902,1,Basso Cambo,11971
line:61,27_1198429,1901028,0,Balma-Gramont,11970
line:61,27_1197924,1900524,0,Balma-Gramont,11970
line:61,27_1199034,1901632,1,Basso Cambo,11971
line:61,27_1198119,1900719,1,Basso Cambo,11971
line:61,27_1198653,1901252,1,Basso Cambo,11971
line:61,27_1198615,1901214,1,Basso Cambo,11971
line:61,27_1199000,1901598,1,Basso Cambo,11971
line:61,27_1198890,1901488,0,Balma-Gramont,11970
line:61,27_1199311,1901908,1,Basso Cambo,11971
line:61,27_1198747,1901346,1,Basso Cambo,11971
line:61,27_1198496,1901095,0,Balma-Gramont,11970
line:61,27_1198985,1901583,1,Basso Cambo,11971
line:61,27_1199328,1901924,0,Balma-Gramont,11970
line:61,27_1197899,1900499,0,Balma-Gramont,11970
line:61,27_1198522,1901121,0,Balma-Gramont,11970
line:61,27_1198005,1900605,1,Basso Cambo,11971
line:61,27_1198444,1901043,0,Balma-Gramont,11970
line:61,27_1199080,1901678,1,Basso Cambo,11971
line:61,27_1198526,1901125,0,Balma-Gramont,11970
line:61,27_1199012,1901610,1,Basso Cambo,11971
line:61,27_1199060,1901658,1,Basso Cambo,11971
line:61,27_1198963,1901561,0,Balma-Gramont,11970
line:61,27_1198976,1901574,1,Basso Cambo,11971
line:61,27_1198367,1900966,0,Balma-Gramont,11970
line:61,27_1199810,1902400,1,Basso Cambo,11971
line:61,27_1198891,1901489,0,Balma-Gramont,11970
line:61,27_1197756,1900356,0,Balma-Gramont,11970
line:61,27_1198348,1900947,0,Balma-Gramont,11970
line:61,27_1198455,1901054,0,Balma-Gramont,11970
line:61,27_1199513,1902107,0,Balma-Gramont,11970
line:61,27_1198372,1900971,0,Balma-Gramont,11970
line:61,27_1198341,1900940,0,Balma-Gramont,11970
line:61,27_1198564,1901163,1,Basso Cambo,11971
line:61,27_1198556,1901155,1,Basso Cambo,11971
line:61,27_1199601,1902194,0,Balma-Gramont,11970
line:61,27_1197794,1900394,0,Balma-Gramont,11970
line:61,27_1198646,1901245,1,Basso Cambo,11971
line:61,27_1199058,1901656,1,Basso Cambo,11971
line:61,27_1198231,1900831,1,Basso Cambo,11971
line:61,27_1197927,1900527,0,Balma-Gramont,11970
line:61,27_1198874,1901472,0,Balma-Gramont,11970
line:61,27_1198763,1901362,1,Basso Cambo,11971
line:61,27_1198571,1901170,1,Basso Cambo,11971
line:61,27_1198070,1900670,1,Basso Cambo,11971
line:61,27_1198530,1901129,0,Balma-Gramont,11970
line:61,27_1198550,1901149,1,Basso Cambo,11971
line:61,27_1198655,1901254,1,Basso Cambo,11971
line:61,27_1199098,1901696,1,Basso Cambo,11971
line:61,27_1198222,1900822,1,Basso Cambo,11971
line:61,27_1199363,1901959,1,Basso Cambo,11971
line:61,27_1197585,1900185,0,Balma-Gramont,11970
line:61,27_1198623,1901222,1,Basso Cambo,11971
line:61,27_1198749,1901348,1,Basso Cambo,11971
line:61,27_1198513,1901112,0,Balma-Gramont,11970
line:61,27_1198074,1900674,1,Basso Cambo,11971
line:61,27_1199841,1902430,1,Basso Cambo,11971
line:61,27_1199096,1901694,1,Basso Cambo,11971
line:61,27_1198242,1900842,1,Basso Cambo,11971
line:61,27_1199440,1902035,1,Basso Cambo,11971
line:61,27_1199178,1901775,0,Balma-Gramont,11970
line:61,27_1199607,1902200,0,Balma-Gramont,11970
line:61,27_1198246,1900846,1,Basso Cambo,11971
line:61,27_1199103,1901701,1,Basso Cambo,11971
line:61,27_1198033,1900633,1,Basso Cambo,11971
line:61,27_1199448,1902043,1,Basso Cambo,11971
line:61,27_1197715,1900315,0,Balma-Gramont,11970
line:61,27_1198394,1900993,0,Balma-Gramont,11970
line:61,27_1199172,1901769,0,Balma-Gramont,11970
line:61,27_1199558,1902152,1,Basso Cambo,11971
line:61,27_1199181,1901778,0,Balma-Gramont,11970
line:61,27_1198021,1900621,1,Basso Cambo,11971
line:61,27_1198318,1900917,0,Balma-Gramont,11970
line:61,27_1198722,1901321,1,Basso Cambo,11971
line:61,27_1198721,1901320,1,Basso Cambo,11971
line:61,27_1199463,1902058,1,Basso Cambo,11971
line:61,27_1198182,1900782,1,Basso Cambo,11971
line:61,27_1198708,1901307,1,Basso Cambo,11971
line:61,27_1199171,1901768,0,Balma-Gramont,11970
line:61,27_1197593,1900193,0,Balma-Gramont,11970
line:61,27_1197926,1900526,0,Balma-Gramont,11970
line:61,27_1198484,1901083,0,Balma-Gramont,11970
line:61,27_1198216,1900816,1,Basso Cambo,11971
line:61,27_1199694,1902286,0,Balma-Gramont,11970
line:61,27_1198356,1900955,0,Balma-Gramont,11970
line:61,27_1198030,1900630,1,Basso Cambo,11971
line:61,27_1198124,1900724,1,Basso Cambo,11971
line:61,27_1197873,1900473,0,Balma-Gramont,11970
line:61,27_1198486,1901085,0,Balma-Gramont,11970
line:61,27_1198895,1901493,0,Balma-Gramont,11970
line:61,27_1197894,1900494,0,Balma-Gramont,11970
line:61,27_1199843,1902432,1,Basso Cambo,11971
line:61,27_1199116,1901714,1,Basso Cambo,11971
line:61,27_1197810,1900410,0,Balma-Gramont,11970
line:61,27_1198538,1901137,1,Basso Cambo,11971
line:61,27_1199139,1901736,0,Balma-Gramont,11970
line:61,27_1198320,1900919,0,Balma-Gramont,11970
line:61,27_1199071,1901669,1,Basso Cambo,11971
line:61,27_1198881,1901479,0,Balma-Gramont,11970
line:61,27_1198724,1901323,1,Basso Cambo,11971
line:61,27_1197936,1900536,1,Basso Cambo,11971
line:61,27_1198696,1901295,1,Basso Cambo,11971
line:61,27_1199059,1901657,1,Basso Cambo,11971
line:61,27_1199247,1901844,1,Basso Cambo,11971
line:61,27_1199504,1902098,0,Balma-Gramont,11970
line:61,27_1199662,1902255,1,Basso Cambo,11971
line:61,27_1198438,1901037,0,Balma-Gramont,11970
line:61,27_1197818,1900418,0,Balma-Gramont,11970
line:61,27_1199838,1902427,0,Balma-Gramont,11970
line:61,27_1199231,1901828,1,Basso Cambo,11971
line:61,27_1199319,1901915,0,Balma-Gramont,11970
line:61,27_1199355,1901951,1,Basso Cambo,11971
line:61,27_1198586,1901185,1,Basso Cambo,11971
line:61,27_1198717,1901316,1,Basso Cambo,11971
line:61,27_1198864,1901462,0,Balma-Gramont,11970
line:61,27_1198226,1900826,1,Basso Cambo,11971
line:61,27_1198820,1901418,0,Balma-Gramont,11970
line:61,27_1198629,1901228,1,Basso Cambo,11971
line:61,27_1198044,1900644,1,Basso Cambo,11971
line:61,27_1198924,1901522,0,Balma-Gramont,11970
line:61,27_1199097,1901695,1,Basso Cambo,11971
line:61,27_1198719,1901318,1,Basso Cambo,11971
line:61,27_1198309,1900908,0,Balma-Gramont,11970
line:61,27_1198017,1900617,1,Basso Cambo,11971
line:61,27_1198440,1901039,0,Balma-Gramont,11970
line:61,27_1199222,1901819,1,Basso Cambo,11971
line:61,27_1198740,1901339,1,Basso Cambo,11971
line:61,27_1198344,1900943,0,Balma-Gramont,11970
line:61,27_1198996,1901594,1,Basso Cambo,11971
line:61,27_1199842,1902431,1,Basso Cambo,11971
line:61,27_1199369,1901965,1,Basso Cambo,11971
line:61,27_1198446,1901045,0,Balma-Gramont,11970
line:61,27_1197874,1900474,0,Balma-Gramont,11970
line:61,27_1197755,1900355,0,Balma-Gramont,11970
line:61,27_1199411,1902006,0,Balma-Gramont,11970
line:61,27_1198683,1901282,1,Basso Cambo,11971
line:61,27_1197650,1900250,0,Balma-Gramont,11970
line:61,27_1198995,1901593,1,Basso Cambo,11971
line:61,27_1199151,1901748,0,Balma-Gramont,11970
line:61,27_1197881,1900481,0,Balma-Gramont,11970
line:61,27_1199506,1902100,0,Balma-Gramont,11970
line:61,27_1197848,1900448,0,Balma-Gramont,11970
line:61,27_1198737,1901336,1,Basso Cambo,11971
line:61,27_1198202,1900802,1,Basso Cambo,11971
line:61,27_1199029,1901627,1,Basso Cambo,11971
line:61,27_1197707,1900307,0,Balma-Gramont,11970
line:61,27_1198481,1901080,0,Balma-Gramont,11970
line:61,27_1199198,1901795,0,Balma-Gramont,11970
line:61,27_1198026,1900626,1,Basso Cambo,11971
line:61,27_1199299,1901896,1,Basso Cambo,11971
line:61,27_1198228,1900828,1,Basso Cambo,11971
line:61,27_1198272,1900872,1,Basso Cambo,11971
line:61,27_1199153,1901750,0,Balma-Gramont,11970
line:61,27_1198407,1901006,0,Balma-Gramont,11970
line:61,27_1198549,1901148,1,Basso Cambo,11971
line:61,27_1197655,1900255,0,Balma-Gramont,11970
line:61,27_1198238,1900838,1,Basso Cambo,11971
line:61,27_1199620,1902213,0,Balma-Gramont,11970
line:61,27_1197687,1900287,0,Balma-Gramont,11970
line:61,27_1198610,1901209,1,Basso Cambo,11971
line:61,27_1198893,1901491,0,Balma-Gramont,11970
line:61,27_1197853,1900453,0,Balma-Gramont,11970
line:61,27_1197626,1900226,0,Balma-Gramont,11970
line:61,27_1198927,1901525,0,Balma-Gramont,11970
line:61,27_1198384,1900983,0,Balma-Gramont,11970
line:61,27_1197589,1900189,0,Balma-Gramont,11970
line:61,27_1198117,1900717,1,Basso Cambo,11971
line:61,27_1199312,1901909,1,Basso Cambo,11971
line:61,27_1199041,1901639,1,Basso Cambo,11971
line:61,27_1199310,1901907,1,Basso Cambo,11971
